Year,ID,Name,Ideal point,Institution,10th percentile,90th percentile
2000,15503.1,Graham  B,-0.90,Senate,-1.07,-0.75
2000,15633.1,Thomas  Cra,1.08,Senate,0.90,1.25
2000,15700.1,Bryan  Rich,-1.08,Senate,-1.32,-0.87
2000,15701.1,Burns  Conr,0.96,Senate,0.79,1.14
2000,15702.1,Kerrey  Rob,-1.49,Senate,-1.81,-1.19
2000,15703.1,Kohl  Herbe,-0.95,Senate,-1.03,-0.87
2000,15704.1,Lieberman,-0.61,Senate,-0.68,-0.55
2000,15705.1,Robb  Charl,-1.00,Senate,-1.22,-0.77
2000,29108.1,Allard,1.59,Senate,1.33,1.89
2000,29141.1,Santorum,0.88,Senate,0.73,1.03
2000,29142.1,Reed,-1.76,Senate,-2.10,-1.43
2000,29305.1,Lincoln,-0.77,Senate,-0.93,-0.60
2000,29306.1,Hutchinson,1.15,Senate,0.94,1.36
2000,29345.1,Crapo,0.95,Senate,0.76,1.16
2000,29367.1,Grams,1.35,Senate,1.08,1.65
2000,29523.1,Brownback,1.22,Senate,1.04,1.42
2000,49101.1,Wellstone,-1.49,Senate,-1.80,-1.19
2000,49300.1,Feinstein,-0.73,Senate,-0.82,-0.65
2000,49306.1,Hutchison,0.79,Senate,0.68,0.89
2000,49307.1,Bennett,0.70,Senate,0.55,0.84
2000,49308.1,Murray,-1.54,Senate,-1.69,-1.39
2000,49309.1,Feingold,-1.29,Senate,-1.50,-1.11
2000,49500.1,Abraham,0.76,Senate,0.61,0.92
2000,49501.1,Ashcroft,1.17,Senate,0.98,1.38
2000,49502.1,Frist,0.93,Senate,0.79,1.07
2000,49503.1,Thompson,0.68,Senate,0.54,0.83
2000,49700.1,Sessions,1.36,Senate,1.15,1.56
2000,49701.1,Cleland,-1.13,Senate,-1.38,-0.91
2000,49702.1,Landrieu,-0.60,Senate,-0.72,-0.50
2000,49703.1,Collins,-0.06,Senate,-0.15,0.03
2000,49704.1,Hagel,0.87,Senate,0.72,1.03
2000,49705.1,Smith  Gord,0.43,Senate,0.33,0.55
2000,49706.1,Enzi,1.46,Senate,1.24,1.70
2000,49900.1,Fitzgerald,0.64,Senate,0.50,0.78
2000,49901.1,Bayh,-0.83,Senate,-0.98,-0.69
2000,49902.1,Edwards,-1.14,Senate,-1.38,-0.91
2000,49903.1,Voinovich,0.74,Senate,0.60,0.90
2000,49904.1,Miller,0.30,Senate,0.16,0.45
2000,49905.1,Chafee,-0.11,Senate,-0.20,-0.02
2000,94659.1,Shelby,0.77,Senate,0.63,0.91
2000,95407.1,Campbell,0.44,Senate,0.34,0.54
1999,1366.1,Byrd,-0.45,Senate,-0.55,-0.36
1999,4812.1,Inouye,-1.12,Senate,-1.21,-1.03
1999,9369.1,Thurmond,1.08,Senate,0.86,1.31
1999,10808.1,Kennedy  E.,-1.68,Senate,-1.94,-1.45
1999,11044.1,Roth,0.31,Senate,0.13,0.48
1999,11204.1,Hollings,-0.49,Senate,-0.62,-0.36
1999,12109.1,Stevens,0.48,Senate,0.38,0.59
1999,13039.1,Sarbanes P,-1.41,Senate,-1.65,-1.17
1999,13056.1,Breaux J,-0.22,Senate,-0.33,-0.12
1999,14009.1,Cochran T,0.78,Senate,0.70,0.85
1999,14031.1,Lott T,1.01,Senate,0.84,1.18
1999,14101.1,Biden J,-0.95,Senate,-1.07,-0.82
1999,14103.1,Domenici P,0.58,Senate,0.46,0.71
1999,14105.1,Helms J,1.82,Senate,1.37,2.25
1999,14203.1,Baucus,-0.64,Senate,-0.70,-0.58
1999,14213.1,Dodd,-1.05,Senate,-1.18,-0.91
1999,14226.1,Grassley,0.97,Senate,0.90,1.04
1999,14230.1,Harkin,-1.48,Senate,-1.62,-1.35
1999,14240.1,Jeffords,-0.27,Senate,-0.39,-0.16
1999,14307.1,Leahy,-1.19,Senate,-1.27,-1.11
1999,14400.1,Akaka,-1.52,Senate,-1.68,-1.36
1999,14440.1,Mikulski,-1.06,Senate,-1.15,-0.98
1999,14503.1,Hatch,0.76,Senate,0.69,0.82
1999,14506.1,Lugar,0.52,Senate,0.46,0.58
1999,14508.1,Moynihan,-0.83,Senate,-1.04,-0.65
1999,14617.1,Daschle,-1.09,Senate,-1.27,-0.94
1999,14628.1,Gramm  P,1.65,Senate,1.31,2.01
1999,14661.1,Snowe  O,-0.05,Senate,-0.13,0.04
1999,14709.1,Levin  C,-1.49,Senate,-1.61,-1.37
1999,14712.1,Warner  J,0.45,Senate,0.35,0.57
1999,14809.1,Craig  L,1.19,Senate,0.99,1.39
1999,14812.1,Dorgan  B,-0.64,Senate,-0.76,-0.52
1999,14826.1,Gregg  J,1.03,Senate,0.84,1.19
1999,14852.1,Roberts  P,1.29,Senate,1.06,1.52
1999,14858.1,Schumer  C,-1.17,Senate,-1.46,-0.88
1999,14871.1,Wyden  R,-1.20,Senate,-1.39,-1.02
1999,14904.1,Gorton  S,0.61,Senate,0.46,0.79
1999,14907.1,Murkowski,1.09,Senate,0.89,1.31
1999,14908.1,Nickles  D,1.44,Senate,1.18,1.71
1999,14910.1,Specter  A,0.02,Senate,-0.07,0.12
1999,14912.1,Bingaman,-1.01,Senate,-1.11,-0.92
1999,14914.1,Lautenberg,-1.40,Senate,-1.54,-1.28
1999,14920.1,Kerry  J,-1.40,Senate,-1.52,-1.28
1999,14921.1,Mcconnell,1.09,Senate,1.00,1.18
1999,14922.1,Rockefeller,-0.75,Senate,-0.82,-0.68
1999,15011.1,Boxer  B,-1.33,Senate,-1.47,-1.20
1999,15020.1,Dewine  M,0.70,Senate,0.57,0.83
1999,15021.1,Durbin  D,-1.87,Senate,-2.27,-1.48
1999,15037.1,Mack  C,0.61,Senate,0.46,0.77
1999,15039.1,Mccain  J,0.58,Senate,0.51,0.65
1999,15054.1,Reid  H,-0.50,Senate,-0.56,-0.43
1999,15071.1,Torricelli,-0.85,Senate,-1.03,-0.68
1999,15116.1,Smith  Rc,1.75,Senate,1.48,2.05
1999,15406.1,Bunning  J,1.67,Senate,1.29,2.04
1999,15424.1,Inhofe  J,1.46,Senate,1.22,1.70
1999,15425.1,Johnson  T,-0.78,Senate,-0.92,-0.63
1999,15429.1,Kyl  J,1.46,Senate,1.24,1.68
1999,15501.1,Bond  C,0.81,Senate,0.68,0.94
1999,15502.1,Conrad  K,-0.56,Senate,-0.63,-0.51
1999,15503.1,Graham  B,-0.89,Senate,-1.04,-0.73
1999,15633.1,Thomas  Cra,1.09,Senate,0.90,1.30
1999,15700.1,Bryan  Rich,-1.00,Senate,-1.21,-0.80
1999,15701.1,Burns  Conr,0.96,Senate,0.80,1.15
1999,15702.1,Kerrey  Rob,-1.41,Senate,-1.69,-1.14
1999,15703.1,Kohl  Herbe,-0.97,Senate,-1.05,-0.89
1999,15704.1,Lieberman,-0.61,Senate,-0.67,-0.54
1999,15705.1,Robb  Charl,-0.95,Senate,-1.15,-0.75
1999,29108.1,Allard,1.65,Senate,1.35,1.99
1999,29141.1,Santorum,0.86,Senate,0.71,1.02
1999,29142.1,Reed,-1.79,Senate,-2.16,-1.41
1999,29305.1,Lincoln,-0.80,Senate,-0.98,-0.61
1999,29306.1,Hutchinson,1.15,Senate,0.94,1.36
1999,29345.1,Crapo,0.90,Senate,0.70,1.12
1999,29367.1,Grams,1.35,Senate,1.08,1.65
1999,29523.1,Brownback,1.22,Senate,1.02,1.45
1999,49101.1,Wellstone,-1.51,Senate,-1.77,-1.25
1999,49300.1,Feinstein,-0.71,Senate,-0.79,-0.62
1999,49301.1,Coverdell,1.27,Senate,1.04,1.48
1999,49306.1,Hutchison,0.77,Senate,0.66,0.89
1999,49307.1,Bennett,0.70,Senate,0.56,0.84
1999,49308.1,Murray,-1.54,Senate,-1.70,-1.38
1999,49309.1,Feingold,-1.31,Senate,-1.51,-1.14
1999,49500.1,Abraham,0.76,Senate,0.61,0.92
1999,49501.1,Ashcroft,1.17,Senate,0.98,1.38
1999,49502.1,Frist,0.94,Senate,0.79,1.11
1999,49503.1,Thompson,0.68,Senate,0.54,0.83
1999,49700.1,Sessions,1.40,Senate,1.17,1.61
1999,49701.1,Cleland,-1.13,Senate,-1.38,-0.91
1999,49702.1,Landrieu,-0.62,Senate,-0.75,-0.50
1999,49703.1,Collins,-0.06,Senate,-0.16,0.04
1999,49704.1,Hagel,0.94,Senate,0.77,1.12
1999,49705.1,Smith  Gord,0.47,Senate,0.35,0.61
1999,49706.1,Enzi,1.48,Senate,1.22,1.75
1999,49900.1,Fitzgerald,0.64,Senate,0.50,0.78
1999,49901.1,Bayh,-0.87,Senate,-1.04,-0.70
1999,49902.1,Edwards,-1.14,Senate,-1.38,-0.91
1999,49903.1,Voinovich,0.79,Senate,0.63,0.97
1999,49905.1,Chafee,-0.11,Senate,-0.20,-0.02
1999,94659.1,Shelby,0.74,Senate,0.58,0.90
1999,95407.1,Campbell,0.39,Senate,0.30,0.49
1998,1366.1,Byrd,-0.43,Senate,-0.53,-0.34
1998,4812.1,Inouye,-1.13,Senate,-1.22,-1.04
1998,9369.1,Thurmond,1.09,Senate,0.88,1.31
1998,10808.1,Kennedy  E.,-1.70,Senate,-1.95,-1.48
1998,11044.1,Roth,0.33,Senate,0.17,0.49
1998,11204.1,Hollings,-0.43,Senate,-0.56,-0.31
1998,12109.1,Stevens,0.49,Senate,0.39,0.59
1998,13039.1,Sarbanes P,-1.37,Senate,-1.60,-1.15
1998,13056.1,Breaux J,-0.22,Senate,-0.33,-0.12
1998,14009.1,Cochran T,0.78,Senate,0.70,0.85
1998,14031.1,Lott T,1.02,Senate,0.85,1.20
1998,14101.1,Biden J,-0.92,Senate,-1.03,-0.79
1998,14103.1,Domenici P,0.56,Senate,0.45,0.68
1998,14105.1,Helms J,1.80,Senate,1.40,2.20
1998,14203.1,Baucus,-0.64,Senate,-0.69,-0.58
1998,14213.1,Dodd,-1.01,Senate,-1.14,-0.88
1998,14226.1,Grassley,0.96,Senate,0.89,1.03
1998,14230.1,Harkin,-1.45,Senate,-1.59,-1.33
1998,14240.1,Jeffords,-0.33,Senate,-0.43,-0.23
1998,14300.1,Bumpers,-1.09,Senate,-1.31,-0.89
1998,14302.1,Ford,-0.45,Senate,-0.61,-0.27
1998,14304.1,Glenn,-1.52,Senate,-1.82,-1.20
1998,14307.1,Leahy,-1.19,Senate,-1.28,-1.11
1998,14400.1,Akaka,-1.55,Senate,-1.72,-1.37
1998,14440.1,Mikulski,-1.06,Senate,-1.14,-0.98
1998,14500.1,Chafee,-0.32,Senate,-0.46,-0.19
1998,14503.1,Hatch,0.78,Senate,0.71,0.84
1998,14506.1,Lugar,0.54,Senate,0.48,0.60
1998,14508.1,Moynihan,-0.89,Senate,-1.08,-0.72
1998,14617.1,Daschle,-1.08,Senate,-1.25,-0.93
1998,14628.1,Gramm  P,1.56,Senate,1.24,1.90
1998,14661.1,Snowe  O,-0.05,Senate,-0.14,0.05
1998,14709.1,Levin  C,-1.48,Senate,-1.60,-1.36
1998,14712.1,Warner  J,0.45,Senate,0.35,0.56
1998,14806.1,Coats  D,0.87,Senate,0.70,1.04
1998,14809.1,Craig  L,1.21,Senate,1.02,1.42
1998,14812.1,Dorgan  B,-0.63,Senate,-0.74,-0.51
1998,14826.1,Gregg  J,1.01,Senate,0.82,1.17
1998,14852.1,Roberts  P,1.29,Senate,1.05,1.55
1998,14871.1,Wyden  R,-1.18,Senate,-1.39,-0.98
1998,14900.1,Damato  A,0.58,Senate,0.36,0.79
1998,14904.1,Gorton  S,0.60,Senate,0.46,0.75
1998,14907.1,Murkowski,1.02,Senate,0.84,1.21
1998,14908.1,Nickles  D,1.43,Senate,1.19,1.68
1998,14910.1,Specter  A,0.01,Senate,-0.07,0.10
1998,14912.1,Bingaman,-0.98,Senate,-1.07,-0.90
1998,14914.1,Lautenberg,-1.39,Senate,-1.52,-1.28
1998,14920.1,Kerry  J,-1.40,Senate,-1.52,-1.28
1998,14921.1,Mcconnell,1.09,Senate,1.00,1.18
1998,14922.1,Rockefeller,-0.73,Senate,-0.80,-0.66
1998,15011.1,Boxer  B,-1.31,Senate,-1.45,-1.17
1998,15020.1,Dewine  M,0.71,Senate,0.57,0.87
1998,15021.1,Durbin  D,-1.92,Senate,-2.36,-1.47
1998,15037.1,Mack  C,0.66,Senate,0.52,0.79
1998,15039.1,Mccain  J,0.57,Senate,0.50,0.64
1998,15054.1,Reid  H,-0.47,Senate,-0.53,-0.41
1998,15071.1,Torricelli,-0.85,Senate,-1.03,-0.68
1998,15116.1,Smith  Rc,1.73,Senate,1.47,2.02
1998,15424.1,Inhofe  J,1.45,Senate,1.19,1.73
1998,15425.1,Johnson  T,-0.79,Senate,-0.96,-0.63
1998,15429.1,Kyl  J,1.52,Senate,1.28,1.77
1998,15501.1,Bond  C,0.80,Senate,0.67,0.93
1998,15502.1,Conrad  K,-0.57,Senate,-0.63,-0.51
1998,15503.1,Graham  B,-0.87,Senate,-1.02,-0.71
1998,15633.1,Thomas  Cra,1.11,Senate,0.88,1.34
1998,15700.1,Bryan  Rich,-0.91,Senate,-1.09,-0.74
1998,15701.1,Burns  Conr,0.96,Senate,0.80,1.16
1998,15702.1,Kerrey  Rob,-1.32,Senate,-1.57,-1.08
1998,15703.1,Kohl  Herbe,-0.99,Senate,-1.07,-0.90
1998,15704.1,Lieberman,-0.60,Senate,-0.66,-0.53
1998,15705.1,Robb  Charl,-0.91,Senate,-1.08,-0.73
1998,29108.1,Allard,1.72,Senate,1.37,2.10
1998,29141.1,Santorum,0.84,Senate,0.67,1.02
1998,29142.1,Reed,-1.82,Senate,-2.23,-1.41
1998,29306.1,Hutchinson,1.15,Senate,0.94,1.36
1998,29367.1,Grams,1.35,Senate,1.08,1.65
1998,29523.1,Brownback,1.23,Senate,0.99,1.48
1998,49101.1,Wellstone,-1.52,Senate,-1.75,-1.30
1998,49300.1,Feinstein,-0.68,Senate,-0.78,-0.59
1998,49301.1,Coverdell,1.27,Senate,1.04,1.48
1998,49302.1,Kempthorne,0.94,Senate,0.74,1.15
1998,49303.1,Moseley-Bra,-1.63,Senate,-1.92,-1.37
1998,49304.1,Faircloth,1.23,Senate,0.95,1.48
1998,49306.1,Hutchison,0.76,Senate,0.63,0.88
1998,49307.1,Bennett,0.71,Senate,0.57,0.84
1998,49308.1,Murray,-1.53,Senate,-1.70,-1.36
1998,49309.1,Feingold,-1.33,Senate,-1.53,-1.16
1998,49500.1,Abraham,0.76,Senate,0.61,0.92
1998,49501.1,Ashcroft,1.17,Senate,0.98,1.38
1998,49502.1,Frist,0.96,Senate,0.79,1.14
1998,49503.1,Thompson,0.68,Senate,0.54,0.83
1998,49700.1,Sessions,1.43,Senate,1.18,1.67
1998,49701.1,Cleland,-1.13,Senate,-1.38,-0.91
1998,49702.1,Landrieu,-0.63,Senate,-0.78,-0.50
1998,49703.1,Collins,-0.06,Senate,-0.18,0.05
1998,49704.1,Hagel,1.02,Senate,0.83,1.22
1998,49705.1,Smith  Gord,0.51,Senate,0.37,0.67
1998,49706.1,Enzi,1.50,Senate,1.21,1.81
1998,94659.1,Shelby,0.71,Senate,0.53,0.88
1998,95407.1,Campbell,0.35,Senate,0.24,0.46
1997,1366.1,Byrd,-0.41,Senate,-0.50,-0.32
1997,4812.1,Inouye,-1.14,Senate,-1.22,-1.06
1997,9369.1,Thurmond,1.10,Senate,0.89,1.31
1997,10808.1,Kennedy  E.,-1.72,Senate,-1.96,-1.50
1997,11044.1,Roth,0.36,Senate,0.22,0.51
1997,11204.1,Hollings,-0.39,Senate,-0.50,-0.28
1997,12109.1,Stevens,0.49,Senate,0.39,0.58
1997,13039.1,Sarbanes P,-1.34,Senate,-1.56,-1.14
1997,13056.1,Breaux J,-0.22,Senate,-0.32,-0.11
1997,14009.1,Cochran T,0.77,Senate,0.70,0.85
1997,14031.1,Lott T,1.03,Senate,0.85,1.21
1997,14101.1,Biden J,-0.89,Senate,-1.00,-0.78
1997,14103.1,Domenici P,0.54,Senate,0.43,0.65
1997,14105.1,Helms J,1.79,Senate,1.43,2.14
1997,14203.1,Baucus,-0.63,Senate,-0.69,-0.57
1997,14213.1,Dodd,-0.98,Senate,-1.11,-0.85
1997,14226.1,Grassley,0.94,Senate,0.88,1.01
1997,14230.1,Harkin,-1.43,Senate,-1.56,-1.31
1997,14240.1,Jeffords,-0.38,Senate,-0.47,-0.29
1997,14300.1,Bumpers,-1.01,Senate,-1.20,-0.84
1997,14302.1,Ford,-0.40,Senate,-0.55,-0.25
1997,14304.1,Glenn,-1.48,Senate,-1.75,-1.20
1997,14307.1,Leahy,-1.20,Senate,-1.28,-1.11
1997,14400.1,Akaka,-1.57,Senate,-1.76,-1.39
1997,14440.1,Mikulski,-1.05,Senate,-1.13,-0.96
1997,14500.1,Chafee,-0.34,Senate,-0.46,-0.22
1997,14503.1,Hatch,0.79,Senate,0.72,0.86
1997,14506.1,Lugar,0.56,Senate,0.50,0.62
1997,14508.1,Moynihan,-0.95,Senate,-1.12,-0.79
1997,14617.1,Daschle,-1.05,Senate,-1.23,-0.91
1997,14628.1,Gramm  P,1.48,Senate,1.19,1.81
1997,14661.1,Snowe  O,-0.05,Senate,-0.15,0.05
1997,14709.1,Levin  C,-1.47,Senate,-1.59,-1.35
1997,14712.1,Warner  J,0.46,Senate,0.36,0.56
1997,14806.1,Coats  D,0.87,Senate,0.70,1.03
1997,14809.1,Craig  L,1.24,Senate,1.04,1.44
1997,14812.1,Dorgan  B,-0.61,Senate,-0.72,-0.50
1997,14826.1,Gregg  J,0.98,Senate,0.80,1.13
1997,14852.1,Roberts  P,1.29,Senate,1.03,1.57
1997,14871.1,Wyden  R,-1.16,Senate,-1.40,-0.95
1997,14900.1,Damato  A,0.55,Senate,0.39,0.72
1997,14904.1,Gorton  S,0.59,Senate,0.46,0.72
1997,14907.1,Murkowski,0.95,Senate,0.79,1.13
1997,14908.1,Nickles  D,1.42,Senate,1.19,1.66
1997,14910.1,Specter  A,0.00,Senate,-0.08,0.09
1997,14912.1,Bingaman,-0.95,Senate,-1.04,-0.87
1997,14914.1,Lautenberg,-1.39,Senate,-1.52,-1.27
1997,14920.1,Kerry  J,-1.40,Senate,-1.53,-1.28
1997,14921.1,Mcconnell,1.09,Senate,0.99,1.18
1997,14922.1,Rockefeller,-0.71,Senate,-0.78,-0.64
1997,15011.1,Boxer  B,-1.28,Senate,-1.43,-1.13
1997,15020.1,Dewine  M,0.72,Senate,0.54,0.89
1997,15021.1,Durbin  D,-1.96,Senate,-2.44,-1.48
1997,15037.1,Mack  C,0.71,Senate,0.58,0.84
1997,15039.1,Mccain  J,0.56,Senate,0.49,0.63
1997,15054.1,Reid  H,-0.44,Senate,-0.50,-0.38
1997,15071.1,Torricelli,-0.85,Senate,-1.03,-0.68
1997,15116.1,Smith  Rc,1.71,Senate,1.45,1.99
1997,15424.1,Inhofe  J,1.44,Senate,1.15,1.75
1997,15425.1,Johnson  T,-0.81,Senate,-0.99,-0.64
1997,15429.1,Kyl  J,1.58,Senate,1.31,1.86
1997,15501.1,Bond  C,0.78,Senate,0.65,0.91
1997,15502.1,Conrad  K,-0.57,Senate,-0.63,-0.51
1997,15503.1,Graham  B,-0.84,Senate,-0.99,-0.69
1997,15633.1,Thomas  Cra,1.12,Senate,0.88,1.38
1997,15700.1,Bryan  Rich,-0.82,Senate,-0.98,-0.68
1997,15701.1,Burns  Conr,0.97,Senate,0.79,1.17
1997,15702.1,Kerrey  Rob,-1.23,Senate,-1.45,-1.03
1997,15703.1,Kohl  Herbe,-1.01,Senate,-1.10,-0.92
1997,15704.1,Lieberman,-0.60,Senate,-0.66,-0.52
1997,15705.1,Robb  Charl,-0.86,Senate,-1.02,-0.71
1997,29108.1,Allard,1.78,Senate,1.39,2.20
1997,29141.1,Santorum,0.83,Senate,0.63,1.03
1997,29142.1,Reed,-1.84,Senate,-2.30,-1.39
1997,29306.1,Hutchinson,1.15,Senate,0.94,1.36
1997,29367.1,Grams,1.35,Senate,1.08,1.65
1997,29523.1,Brownback,1.23,Senate,0.98,1.50
1997,49101.1,Wellstone,-1.54,Senate,-1.75,-1.34
1997,49300.1,Feinstein,-0.66,Senate,-0.76,-0.56
1997,49301.1,Coverdell,1.27,Senate,1.04,1.48
1997,49302.1,Kempthorne,0.94,Senate,0.74,1.15
1997,49303.1,Moseley-Bra,-1.63,Senate,-1.92,-1.37
1997,49304.1,Faircloth,1.23,Senate,0.95,1.48
1997,49306.1,Hutchison,0.74,Senate,0.61,0.87
1997,49307.1,Bennett,0.71,Senate,0.58,0.85
1997,49308.1,Murray,-1.53,Senate,-1.71,-1.34
1997,49309.1,Feingold,-1.35,Senate,-1.54,-1.18
1997,49500.1,Abraham,0.76,Senate,0.61,0.92
1997,49501.1,Ashcroft,1.17,Senate,0.98,1.38
1997,49502.1,Frist,0.98,Senate,0.77,1.19
1997,49503.1,Thompson,0.68,Senate,0.54,0.83
1997,49700.1,Sessions,1.47,Senate,1.20,1.73
1997,49701.1,Cleland,-1.13,Senate,-1.38,-0.91
1997,49702.1,Landrieu,-0.65,Senate,-0.80,-0.50
1997,49703.1,Collins,-0.07,Senate,-0.19,0.06
1997,49704.1,Hagel,1.09,Senate,0.88,1.32
1997,49705.1,Smith  Gord,0.55,Senate,0.39,0.74
1997,49706.1,Enzi,1.52,Senate,1.19,1.86
1997,94659.1,Shelby,0.67,Senate,0.48,0.87
1997,95407.1,Campbell,0.30,Senate,0.18,0.43
1996,1366.1,Byrd,-0.39,Senate,-0.48,-0.31
1996,4812.1,Inouye,-1.15,Senate,-1.24,-1.07
1996,9369.1,Thurmond,1.10,Senate,0.90,1.31
1996,10513.1,Dole,1.15,Senate,0.73,1.56
1996,10791.1,Pryor,-1.01,Senate,-1.24,-0.77
1996,10808.1,Kennedy  E.,-1.73,Senate,-1.97,-1.51
1996,10818.1,Pell,-1.91,Senate,-2.42,-1.44
1996,11044.1,Roth,0.39,Senate,0.25,0.53
1996,11203.1,Hatfield,-0.26,Senate,-0.45,-0.07
1996,11204.1,Hollings,-0.34,Senate,-0.44,-0.24
1996,12109.1,Stevens,0.48,Senate,0.39,0.58
1996,13039.1,Sarbanes P,-1.31,Senate,-1.50,-1.13
1996,13056.1,Breaux J,-0.21,Senate,-0.31,-0.10
1996,14009.1,Cochran T,0.77,Senate,0.70,0.84
1996,14010.1,Cohen W,-0.07,Senate,-0.21,0.09
1996,14031.1,Lott T,1.04,Senate,0.86,1.22
1996,14101.1,Biden J,-0.86,Senate,-0.97,-0.75
1996,14103.1,Domenici P,0.52,Senate,0.42,0.62
1996,14105.1,Helms J,1.78,Senate,1.46,2.10
1996,14107.1,Johnston J,-0.29,Senate,-0.44,-0.15
1996,14108.1,Nunn S,-0.42,Senate,-0.58,-0.27
1996,14203.1,Baucus,-0.62,Senate,-0.68,-0.56
1996,14213.1,Dodd,-0.96,Senate,-1.08,-0.83
1996,14226.1,Grassley,0.93,Senate,0.86,1.00
1996,14230.1,Harkin,-1.40,Senate,-1.53,-1.28
1996,14240.1,Jeffords,-0.43,Senate,-0.51,-0.35
1996,14268.1,Pressler,0.92,Senate,0.60,1.26
1996,14275.1,Simon,-1.58,Senate,-1.89,-1.27
1996,14300.1,Bumpers,-0.93,Senate,-1.10,-0.79
1996,14302.1,Ford,-0.35,Senate,-0.48,-0.23
1996,14304.1,Glenn,-1.44,Senate,-1.68,-1.20
1996,14307.1,Leahy,-1.20,Senate,-1.29,-1.12
1996,14400.1,Akaka,-1.60,Senate,-1.80,-1.41
1996,14440.1,Mikulski,-1.04,Senate,-1.13,-0.95
1996,14500.1,Chafee,-0.36,Senate,-0.47,-0.26
1996,14503.1,Hatch,0.81,Senate,0.74,0.88
1996,14506.1,Lugar,0.58,Senate,0.52,0.64
1996,14508.1,Moynihan,-1.00,Senate,-1.15,-0.86
1996,14617.1,Daschle,-1.02,Senate,-1.19,-0.87
1996,14628.1,Gramm  P,1.42,Senate,1.14,1.75
1996,14661.1,Snowe  O,-0.05,Senate,-0.16,0.06
1996,14702.1,Bradley  W,-1.49,Senate,-1.78,-1.20
1996,14704.1,Exon  J,-0.21,Senate,-0.37,-0.04
1996,14705.1,Heflin  H,-0.49,Senate,-0.64,-0.33
1996,14708.1,Kassebaum,0.04,Senate,-0.13,0.20
1996,14709.1,Levin  C,-1.46,Senate,-1.57,-1.34
1996,14710.1,Simpson  A,0.25,Senate,0.06,0.43
1996,14712.1,Warner  J,0.46,Senate,0.37,0.56
1996,14803.1,Brown  H,0.75,Senate,0.59,0.91
1996,14806.1,Coats  D,0.86,Senate,0.70,1.03
1996,14809.1,Craig  L,1.26,Senate,1.05,1.47
1996,14812.1,Dorgan  B,-0.60,Senate,-0.70,-0.47
1996,14826.1,Gregg  J,0.93,Senate,0.75,1.09
1996,14871.1,Wyden  R,-1.14,Senate,-1.41,-0.90
1996,14900.1,Damato  A,0.52,Senate,0.38,0.67
1996,14904.1,Gorton  S,0.57,Senate,0.45,0.69
1996,14907.1,Murkowski,0.89,Senate,0.73,1.05
1996,14908.1,Nickles  D,1.41,Senate,1.19,1.63
1996,14910.1,Specter  A,-0.02,Senate,-0.10,0.06
1996,14912.1,Bingaman,-0.92,Senate,-1.01,-0.84
1996,14914.1,Lautenberg,-1.38,Senate,-1.51,-1.27
1996,14920.1,Kerry  J,-1.39,Senate,-1.52,-1.27
1996,14921.1,Mcconnell,1.09,Senate,0.99,1.18
1996,14922.1,Rockefeller,-0.69,Senate,-0.76,-0.61
1996,15011.1,Boxer  B,-1.26,Senate,-1.42,-1.11
1996,15020.1,Dewine  M,0.73,Senate,0.52,0.92
1996,15037.1,Mack  C,0.76,Senate,0.64,0.88
1996,15039.1,Mccain  J,0.56,Senate,0.49,0.63
1996,15054.1,Reid  H,-0.41,Senate,-0.47,-0.35
1996,15116.1,Smith  Rc,1.70,Senate,1.42,1.98
1996,15407.1,Campbell  B,-0.32,Senate,-0.50,-0.15
1996,15424.1,Inhofe  J,1.43,Senate,1.12,1.77
1996,15429.1,Kyl  J,1.64,Senate,1.35,1.95
1996,15501.1,Bond  C,0.76,Senate,0.64,0.88
1996,15502.1,Conrad  K,-0.57,Senate,-0.64,-0.51
1996,15503.1,Graham  B,-0.80,Senate,-0.95,-0.65
1996,15633.1,Thomas  Cra,1.14,Senate,0.86,1.44
1996,15700.1,Bryan  Rich,-0.74,Senate,-0.87,-0.62
1996,15701.1,Burns  Conr,0.98,Senate,0.81,1.18
1996,15702.1,Kerrey  Rob,-1.15,Senate,-1.32,-0.98
1996,15703.1,Kohl  Herbe,-1.02,Senate,-1.13,-0.93
1996,15704.1,Lieberman,-0.59,Senate,-0.66,-0.51
1996,15705.1,Robb  Charl,-0.82,Senate,-0.95,-0.69
1996,29141.1,Santorum,0.81,Senate,0.60,1.06
1996,29367.1,Grams,1.35,Senate,1.08,1.65
1996,49101.1,Wellstone,-1.56,Senate,-1.75,-1.37
1996,49300.1,Feinstein,-0.64,Senate,-0.75,-0.53
1996,49301.1,Coverdell,1.27,Senate,1.04,1.48
1996,49302.1,Kempthorne,0.94,Senate,0.74,1.15
1996,49303.1,Moseley-Bra,-1.63,Senate,-1.92,-1.37
1996,49304.1,Faircloth,1.23,Senate,0.95,1.48
1996,49306.1,Hutchison,0.72,Senate,0.58,0.86
1996,49307.1,Bennett,0.72,Senate,0.58,0.87
1996,49308.1,Murray,-1.53,Senate,-1.73,-1.32
1996,49309.1,Feingold,-1.37,Senate,-1.55,-1.20
1996,49500.1,Abraham,0.76,Senate,0.61,0.92
1996,49501.1,Ashcroft,1.17,Senate,0.98,1.38
1996,49502.1,Frist,0.99,Senate,0.76,1.23
1996,49503.1,Thompson,0.68,Senate,0.54,0.83
1996,94659.1,Shelby,0.64,Senate,0.44,0.86
1995,1366.1,Byrd,-0.37,Senate,-0.46,-0.29
